dataset_id	mirna	gene_id	score	logFC	FDR	PValue
001	hsa-miR-375-3p	ENSG00000053371	0.878976	-0.047176065546236	0.472196844744492	0.381642858914982
001	hsa-miR-375-3p	ENSG00000053524	0.081616	0.444968399024739	0.165459159158018	0.108231936476639
001	hsa-miR-375-3p	ENSG00000054116	0.557311	0.108044823775401	0.0376024229818941	0.0195697080331855
001	hsa-miR-375-3p	ENSG00000054219	0.29766	0.257223345087279	0.0476188703090335	0.025589149551277
001	hsa-miR-375-3p	ENSG00000054282	0.85237	-0.104512343821001	0.186599199740002	0.124660757631198
001	hsa-miR-375-3p	ENSG00000054793	0.34887	0.719888128952693	5.17201561961808e-10	1.8795415834445897e-11
001	hsa-miR-375-3p	ENSG00000055070	0.920984	0.113985582004311	0.0080644293008034	0.0034717420936623
001	hsa-miR-375-3p	ENSG00000055130	0.434087	-0.0802536169950817	0.112827834729669	0.0691998682298789
001	hsa-miR-375-3p	ENSG00000055332	0.118224	-0.39509175447448	0.0006049611319311	0.0001932632381864
001	hsa-miR-375-3p	ENSG00000055483	0.846569	0.0803331785785464	0.160414351043477	0.104407846938413
001	hsa-miR-375-3p	ENSG00000055917	0.788158	-0.245590060764949	0.0001064864237897	2.7720410647147e-05
001	hsa-miR-375-3p	ENSG00000056277	0.075215	-0.329292290482279	0.114181327550807	0.0702051091115551
001	hsa-miR-375-3p	ENSG00000056487	0.976395	-0.233946469778366	0.426988905046357	0.336733865438638
001	hsa-miR-375-3p	ENSG00000056558	0.520104	-0.411676907543195	0.265982339426279	0.189878437413999
001	hsa-miR-375-3p	ENSG00000056586	0.006401	-0.0213431032133959	0.780705064162064	0.718236165249316
001	hsa-miR-375-3p	ENSG00000056972	0.839568	0.336684060752167	0.0001706440422522	4.69251203739627e-05
001	hsa-miR-375-3p	ENSG00000057663	0.90158	-0.268814687202395	5.06668297759629e-05	1.19496283868494e-05
001	hsa-miR-375-3p	ENSG00000057704	0.19784	0.118042144308472	0.0266819111698119	0.0132439919149216
001	hsa-miR-375-3p	ENSG00000058063	0.871374	0.29153083643485	5.65782328928189e-05	1.35286752786323e-05
001	hsa-miR-375-3p	ENSG00000058262	0.646329	0.391205789463981	1.36216370793134e-08	9.5370533661926e-10
001	hsa-miR-375-3p	ENSG00000058804	0.673335	-0.612637871989323	6.52182379687025e-09	4.06173463111077e-10
001	hsa-miR-375-3p	ENSG00000059377	0.24905	0.160885535286588	0.362948063668316	0.276355533708642
001	hsa-miR-375-3p	ENSG00000059758	0.569514	-0.368992668543124	1.60896984531879e-07	1.66241092304613e-08
001	hsa-miR-375-3p	ENSG00000059804	0.328666	1.08340434805935	7.66185492189963e-13	4.3425863063377204e-15
001	hsa-miR-375-3p	ENSG00000060709	0.563913	-0.398353463461539	0.0712624511102226	0.0406277226773624
001	hsa-miR-375-3p	ENSG00000060982	0.440288	-0.171336132044621	0.0002304215803931	6.55910999998774e-05
001	hsa-miR-375-3p	ENSG00000061794	0.413283	-0.301128529233467	3.95987216154139e-05	9.04351680554728e-06
001	hsa-miR-375-3p	ENSG00000061918	0.69914	0.129955786354563	0.565552880800454	0.477422115818747
001	hsa-miR-375-3p	ENSG00000061936	0.227245	-0.0896091342740819	0.17219857509054	0.113306363872337
001	hsa-miR-375-3p	ENSG00000062282	0.614723	-0.182686202007614	0.273510495059751	0.196492770138945
001	hsa-miR-375-3p	ENSG00000062582	0.907181	-0.192341534293195	0.0013049600799251	0.0004550000838786
001	hsa-miR-375-3p	ENSG00000062725	0.957191	0.678851353527087	1.48423430382247e-10	4.1835967782116594e-12
001	hsa-miR-375-3p	ENSG00000062822	0.557912	-0.521852086285509	3.90758385973385e-08	3.2204931990605103e-09
001	hsa-miR-375-3p	ENSG00000063169	0.633527	0.32846926132043	0.0086629420535628	0.0037616242350337
001	hsa-miR-375-3p	ENSG00000063177	0.220244	-0.0171591215995052	0.77584254255736	0.712107261339072
001	hsa-miR-375-3p	ENSG00000063180	0.221244	0.783377402570282	0.00179681003393	0.0006487781778843
001	hsa-miR-375-3p	ENSG00000063761	0.60172	0.175745491816607	0.149291621056115	0.0960734436762394
001	hsa-miR-375-3p	ENSG00000063854	0.635327	0.198654844669785	0.0057922850534852	0.0024046653826098
001	hsa-miR-375-3p	ENSG00000064012	0.690338	-0.585314991692712	3.42332552680856e-05	7.70402323996725e-06
001	hsa-miR-375-3p	ENSG00000064199	0.036007	-0.507327374598731	8.0719537766036e-05	2.02377450156895e-05
001	hsa-miR-375-3p	ENSG00000064225	0.70214	0.573526519361338	1.2042975401258e-06	1.73705589286982e-07
001	hsa-miR-375-3p	ENSG00000064300	0.302861	-0.0363932849904143	0.951197547033645	0.932233216396646
001	hsa-miR-375-3p	ENSG00000064309	0.668734	0.500679170448224	0.0099931384156873	0.0044131863524102
001	hsa-miR-375-3p	ENSG00000064393	0.976995	-0.254014857171305	0.0038924520640895	0.0015401620689676
001	hsa-miR-375-3p	ENSG00000064489	0.493699	-0.762413397497917	0.0579598603101582	0.0320929293005433
001	hsa-miR-375-3p	ENSG00000064601	0.965393	0.253035927271754	0.0001901501528208	5.2922820953789e-05
001	hsa-miR-375-3p	ENSG00000064607	0.630926	-0.507116364360362	2.51701699903681e-07	2.80116114649092e-08
001	hsa-miR-375-3p	ENSG00000064687	0.79776	0.296150447792092	0.0339632386264877	0.0173790686950501
001	hsa-miR-375-3p	ENSG00000064726	0.522905	-0.270747051346403	2.91331125146651e-06	4.76432883703302e-07
001	hsa-miR-375-3p	ENSG00000064933	0.930986	-0.26852733527236	0.004361960770486	0.0017468784681962
001	hsa-miR-375-3p	ENSG00000064989	0.659932	-0.559028706734295	4.91363837847914e-08	4.2232979061543104e-09
001	hsa-miR-375-3p	ENSG00000064995	0.164233	0.203581342141571	0.0037009090577794	0.0014545014327233
001	hsa-miR-375-3p	ENSG00000064999	0.019004	-0.120121929510523	0.0674812440007862	0.0382110238084068
001	hsa-miR-375-3p	ENSG00000065054	0.873975	-0.229285970007597	0.0001512715259328	4.10330444418797e-05
001	hsa-miR-375-3p	ENSG00000065060	0.835567	-0.184015495427874	0.0240918364271733	0.0118298515336203
001	hsa-miR-375-3p	ENSG00000065183	0.634727	-0.103372244519646	0.0633857795883223	0.0356045747317482
001	hsa-miR-375-3p	ENSG00000065243	0.332667	-0.192430876454655	0.0110596133525257	0.0049298869948412
001	hsa-miR-375-3p	ENSG00000065413	0.774155	0.697307042260895	0.0002589589344184	7.50613114567454e-05
001	hsa-miR-375-3p	ENSG00000065457	0.458892	-0.116455708040891	0.100996371413895	0.0609129945614908
